fitness_true,E,W,x0_true,rep,n_points,t_start,t_end,vaf_start,vaf_end,status,fitness_map,x0_map
0.7000000000000001,200000.0,1.0,1.0,19,14,30.015007503751875,108.05402701350674,0.1421188630490956,0.5086206896551724,ok,1.0,37448.46565362072
0.7000000000000001,1000000.0,1.0,1.0,0,14,18.009004502251123,96.048024012006,0.2264061761462108,0.499801508535133,ok,1.0,82803.15836556657
0.7000000000000001,1000000.0,1.0,1.0,1,14,18.009004502251123,96.048024012006,0.22,0.49764150943396224,ok,1.0,57944.861954615386
0.7000000000000001,1000000.0,1.0,1.0,2,14,18.009004502251123,96.048024012006,0.22605210420841684,0.49935845095065906,ok,1.0,82212.80499870221
0.7000000000000001,1000000.0,1.0,1.0,3,14,18.009004502251123,96.048024012006,0.22535211267605634,0.49219982471516216,ok,1.0,81971.35800444242
0.7000000000000001,1000000.0,1.0,1.0,4,14,18.009004502251123,96.048024012006,0.2221376949410422,0.4989440337909187,ok,1.0,79920.98441598988
0.7000000000000001,1000000.0,1.0,1.0,5,14,18.009004502251123,96.048024012006,0.22380952380952382,0.4721141374837873,ok,1.0,80698.67732719703
0.7000000000000001,1000000.0,1.0,1.0,6,14,18.009004502251123,96.048024012006,0.22382283379918297,0.4894144144144144,ok,1.0,80927.31115206254
0.7000000000000001,1000000.0,1.0,1.0,7,14,18.009004502251123,96.048024012006,0.22468232576049288,0.4957865168539326,ok,1.0,81026.19621388723
0.7000000000000001,1000000.0,1.0,1.0,8,14,18.009004502251123,96.048024012006,0.23510011778563014,0.49576127500847744,ok,1.0,88886.28810787763
0.7000000000000001,1000000.0,1.0,1.0,9,14,18.009004502251123,96.048024012006,0.22782174094127447,0.49933085501858737,ok,1.0,83533.56425156469
0.7000000000000001,1000000.0,1.0,1.0,10,14,18.009004502251123,96.048024012006,0.22809963616008955,0.4935409075852931,ok,1.0,84188.64957043511
0.7000000000000001,1000000.0,1.0,1.0,11,14,18.009004502251123,96.048024012006,0.22601936051628044,0.48986175115207375,ok,1.0,82372.66001884286
0.7000000000000001,1000000.0,1.0,1.0,12,14,18.009004502251123,96.048024012006,0.22373417721518987,0.4898630136986301,ok,1.0,80863.26925820204
0.7000000000000001,1000000.0,1.0,1.0,13,14,18.009004502251123,96.048024012006,0.2217565915837262,0.49808506349526305,ok,1.0,79493.71971649119
0.7000000000000001,1000000.0,1.0,1.0,14,14,18.009004502251123,96.048024012006,0.23389134554643082,0.4930379746835443,ok,1.0,87923.75431690367
0.7000000000000001,1000000.0,1.0,1.0,15,14,18.009004502251123,96.048024012006,0.23691226369365,0.5005015045135406,ok,1.0,90446.31669058776
0.7000000000000001,1000000.0,1.0,1.0,16,14,18.009004502251123,96.048024012006,0.24102564102564103,0.49079959852793575,ok,1.0,93064.0270693084
0.7000000000000001,1000000.0,1.0,1.0,17,14,18.009004502251123,96.048024012006,0.24375167965600644,0.4902874902874903,ok,1.0,94476.70243661232
0.7000000000000001,1000000.0,1.0,1.0,18,14,18.009004502251123,96.048024012006,0.22711226170863733,0.5079190497140343,ok,1.0,83152.66243069741
0.7000000000000001,1000000.0,1.0,1.0,19,14,18.009004502251123,96.048024012006,0.2245362837617963,0.5166805671392828,ok,1.0,81377.79994731743
0.8,200000.0,1.0,1.0,0,14,24.0120060030015,102.05102551275637,0.06626594341005718,0.5054426229508197,ok,1.0,14991.0022086815
0.8,200000.0,1.0,1.0,1,14,24.0120060030015,102.05102551275637,0.06487148102815178,0.4910151691948658,ok,1.0,13640.681012971449
0.8,200000.0,1.0,1.0,2,14,24.0120060030015,102.05102551275637,0.06420421581899052,0.49639670555936855,ok,0.39861977112189745,14425.361508538344
0.8,200000.0,1.0,1.0,3,14,24.0120060030015,102.05102551275637,0.06624005534417157,0.49378799894263814,ok,1.0,13032.300720557003
0.8,200000.0,1.0,1.0,4,14,24.0120060030015,102.05102551275637,0.0654381346370816,0.4979287489643745,ok,1.0,13923.462562089253
0.8,200000.0,1.0,1.0,5,14,24.0120060030015,102.05102551275637,0.06256517205422316,0.49949633040725283,ok,1.0,14094.171409242228
0.8,200000.0,1.0,1.0,6,14,24.0120060030015,102.05102551275637,0.06580138846966496,0.49036697247706423,ok,0.3720910928949634,14932.382724932462
0.8,200000.0,1.0,1.0,7,14,24.0120060030015,102.05102551275637,0.06477144241641092,0.4968553459119497,ok,1.0,13205.317691554012
0.8,200000.0,1.0,1.0,8,14,24.0120060030015,102.05102551275637,0.06591668131481807,0.5011256190904998,ok,1.0,13020.925097059622
0.8,200000.0,1.0,1.0,9,14,24.0120060030015,102.05102551275637,0.060903732809430254,0.5043478260869565,ok,0.4197904868209262,13561.091249177722
0.8,200000.0,1.0,1.0,10,14,24.0120060030015,102.05102551275637,0.055991041433370664,0.5023696682464455,ok,0.9999999999157527,421.913303958316
0.8,200000.0,1.0,1.0,11,14,24.0120060030015,102.05102551275637,0.06134969325153374,0.4963169094778196,ok,1.0,10826.906469132638
0.8,200000.0,1.0,1.0,12,14,24.0120060030015,102.05102551275637,0.06301237743128114,0.49144392589449865,ok,1.0,12982.378633777862
0.8,200000.0,1.0,1.0,13,14,24.0120060030015,102.05102551275637,0.06666666666666667,0.4975283512649026,ok,0.9999999999999982,12529.249253487098
0.8,200000.0,1.0,1.0,14,14,24.0120060030015,102.05102551275637,0.06457960644007156,0.49678012879484823,ok,1.0,13448.431465601347
0.8,200000.0,1.0,1.0,15,14,24.0120060030015,102.05102551275637,0.06255268925982128,0.5168800931315483,ok,1.0,12763.435753159236
0.8,200000.0,1.0,1.0,16,14,24.0120060030015,102.05102551275637,0.0628152969894223,0.4978980076768415,ok,1.0,12276.784434716803
0.8,200000.0,1.0,1.0,17,14,24.0120060030015,102.05102551275637,0.059722659943271354,0.4908745247148289,ok,1.0,12180.319586192361
0.8,200000.0,1.0,1.0,18,14,24.0120060030015,102.05102551275637,0.05834970530451866,0.5101522842639594,ok,1.0,12343.20468036907
0.8,200000.0,1.0,1.0,19,14,24.0120060030015,102.05102551275637,0.062326869806094184,0.5087817117368274,ok,1.0,12549.845504136576
0.8,1000000.0,1.0,1.0,0,14,18.009004502251123,96.048024012006,0.39916798732171155,0.49702067998597965,ok,1.0,406418.28875955526
0.8,1000000.0,1.0,1.0,1,14,18.009004502251123,96.048024012006,0.4048,0.4923230974632844,ok,1.0,422587.35094912845
0.8,1000000.0,1.0,1.0,2,14,18.009004502251123,96.048024012006,0.3959203735561563,0.505451427171383,ok,1.0,370910.564512184
0.8,1000000.0,1.0,1.0,3,14,18.009004502251123,96.048024012006,0.4022752409543372,0.48881239242685026,ok,1.0,410018.65083113965
0.8,1000000.0,1.0,1.0,4,14,18.009004502251123,96.048024012006,0.4133085348212441,0.49962714392244595,ok,1.0,433303.3078098472
0.8,1000000.0,1.0,1.0,5,14,18.009004502251123,96.048024012006,0.3956239870340357,0.4945311539879563,ok,1.0,376633.1928409964
0.8,1000000.0,1.0,1.0,6,14,18.009004502251123,96.048024012006,0.40256670043904086,0.4828278322925959,ok,1.0,383964.46868973837
0.8,1000000.0,1.0,1.0,7,14,18.009004502251123,96.048024012006,0.4126406353408339,0.4857142857142857,ok,1.0,465578.3187869384
0.8,1000000.0,1.0,1.0,8,14,18.009004502251123,96.048024012006,0.39504563233376794,0.5072251691970002,ok,1.0,402934.29605157423
0.8,1000000.0,1.0,1.0,9,14,18.009004502251123,96.048024012006,0.3933732816355305,0.49981322375793796,ok,1.0,369395.2540666943
0.8,1000000.0,1.0,1.0,10,14,18.009004502251123,96.048024012006,0.4058885383806519,0.503391894242477,ok,1.0,412549.46996418136
0.8,1000000.0,1.0,1.0,11,14,18.009004502251123,96.048024012006,0.40819619232010323,0.501333688983729,ok,1.0,429557.60863741994
0.8,1000000.0,1.0,1.0,12,14,18.009004502251123,96.048024012006,0.4078692158492657,0.4993734335839599,ok,1.0,445340.39329099254
0.8,1000000.0,1.0,1.0,13,14,18.009004502251123,96.048024012006,0.4073302279970581,0.5102593883081687,ok,1.0,420233.69558915764
0.8,1000000.0,1.0,1.0,14,14,18.009004502251123,96.048024012006,0.4099519366694939,0.4965065502183406,ok,1.0,424418.2893896479
0.8,1000000.0,1.0,1.0,15,14,18.009004502251123,96.048024012006,0.408632721633497,0.49627224627224625,ok,1.0,449619.4058436069
0.8,1000000.0,1.0,1.0,16,14,18.009004502251123,96.048024012006,0.3908291122367369,0.5053475935828877,ok,1.0,344406.3678366649
0.8,1000000.0,1.0,1.0,17,14,18.009004502251123,96.048024012006,0.4426094137076796,0.4952724558347848,ok,1.0,597335.7696082407
0.8,1000000.0,1.0,1.0,18,14,18.009004502251123,96.048024012006,0.3974478680361033,0.50675185131407,ok,1.0,364621.27286168415
0.8,1000000.0,1.0,1.0,19,14,18.009004502251123,96.048024012006,0.4129700042247571,0.5071033938437254,ok,1.0,456858.63857236854
0.9,200000.0,1.0,1.0,0,14,24.0120060030015,102.05102551275637,0.16775884665792923,0.49803343166175024,ok,0.9999999981924905,50301.32871701813
0.9,200000.0,1.0,1.0,1,14,24.0120060030015,102.05102551275637,0.16444925742574257,0.49838407892498726,ok,1.0,48768.90268813611
0.9,200000.0,1.0,1.0,2,14,24.0120060030015,102.05102551275637,0.1649529643404069,0.5080645161290323,ok,1.0,49144.45526787204
0.9,200000.0,1.0,1.0,3,14,24.0120060030015,102.05102551275637,0.16290653384119544,0.49897814808992297,ok,1.0,48156.458232253855
0.9,200000.0,1.0,1.0,4,14,24.0120060030015,102.05102551275637,0.16227934344998451,0.4944861049845611,ok,1.0,47479.694098743435
0.9,200000.0,1.0,1.0,5,14,24.0120060030015,102.05102551275637,0.16031001427697328,0.4895911337426988,ok,1.0,47253.478466001114
0.9,200000.0,1.0,1.0,6,14,24.0120060030015,102.05102551275637,0.16963430978364924,0.49558899844317594,ok,1.0,51320.98863243937
0.9,200000.0,1.0,1.0,7,14,24.0120060030015,102.05102551275637,0.1628576265447774,0.508443633044272,ok,1.0,48053.24197377926
0.9,200000.0,1.0,1.0,8,14,24.0120060030015,102.05102551275637,0.1682334508421465,0.4939892731644165,ok,1.0,50790.6182182293
0.9,200000.0,1.0,1.0,9,14,24.0120060030015,102.05102551275637,0.16353677621283255,0.5066079295154186,ok,1.0,48272.453547021534
0.9,200000.0,1.0,1.0,10,14,24.0120060030015,102.05102551275637,0.16627484505236162,0.49170904267079374,ok,1.0,49941.64833889418
0.9,200000.0,1.0,1.0,11,14,24.0120060030015,102.05102551275637,0.15979946733510889,0.49475665501478894,ok,1.0,46408.74296048634
0.9,200000.0,1.0,1.0,12,14,24.0120060030015,102.05102551275637,0.16370521409845615,0.498,ok,1.0,48681.29226138007
0.9,200000.0,1.0,1.0,13,14,24.0120060030015,102.05102551275637,0.16263350006759497,0.5099973340442548,ok,1.0,47897.180376726705
0.9,200000.0,1.0,1.0,14,14,24.0120060030015,102.05102551275637,0.17061057551855097,0.4908881642048724,ok,1.0,51091.26258909084
0.9,200000.0,1.0,1.0,15,14,24.0120060030015,102.05102551275637,0.1622791825424316,0.4959553158705701,ok,1.0,47747.11321453602
0.9,200000.0,1.0,1.0,16,14,24.0120060030015,102.05102551275637,0.1674736842105263,0.53,ok,1.0,50271.08642116075
0.9,200000.0,1.0,1.0,17,14,24.0120060030015,102.05102551275637,0.1649269311064718,0.4982058545797923,ok,1.0,48533.82299322758
0.9,200000.0,1.0,1.0,18,14,24.0120060030015,102.05102551275637,0.1643029167781643,0.5010266940451745,ok,1.0,48433.504053948185
0.9,200000.0,1.0,1.0,19,14,24.0120060030015,102.05102551275637,0.17131062951496387,0.5070054618855379,ok,0.9999999999999962,51458.32576986147
0.9,1000000.0,1.0,1.0,0,14,12.00600300150075,90.04502251125562,0.07845020813320525,0.49504950495049505,ok,1.0,18344.96893647911
0.9,1000000.0,1.0,1.0,1,14,12.00600300150075,90.04502251125562,0.07083657083657084,0.5014130946773434,ok,1.0,16382.719606282903
0.9,1000000.0,1.0,1.0,2,14,12.00600300150075,90.04502251125562,0.0741899852724595,0.5001407261469181,ok,1.0,17307.951571450987
0.9,1000000.0,1.0,1.0,3,14,12.00600300150075,90.04502251125562,0.07260034904013962,0.4892592592592593,ok,0.8103765595787841,16987.796328579792
0.9,1000000.0,1.0,1.0,4,14,12.00600300150075,90.04502251125562,0.07420890506860824,0.5028224963412085,ok,1.0,17156.732030010586
0.9,1000000.0,1.0,1.0,5,14,12.00600300150075,90.04502251125562,0.07387516410072802,0.5,ok,1.0,17251.556200422583
0.9,1000000.0,1.0,1.0,6,14,12.00600300150075,90.04502251125562,0.07912457912457913,0.49179075983199694,ok,1.0,17780.979682961242
0.9,1000000.0,1.0,1.0,7,14,12.00600300150075,90.04502251125562,0.07144927536231883,0.5058038305281486,ok,1.0,16620.500999569318
0.9,1000000.0,1.0,1.0,8,14,12.00600300150075,90.04502251125562,0.06961376324484447,0.4968798751950078,ok,0.9999999999999984,15968.306307243674
0.9,1000000.0,1.0,1.0,9,14,12.00600300150075,90.04502251125562,0.05921052631578947,0.49811545328307877,ok,1.0,12963.37155344337
0.9,1000000.0,1.0,1.0,10,14,12.00600300150075,90.04502251125562,0.0701651805291624,0.49895716348467833,ok,1.0,16159.40882394721
0.9,1000000.0,1.0,1.0,11,14,12.00600300150075,90.04502251125562,0.0651977060066405,0.48,ok,1.0,15000.317393641337
0.9,1000000.0,1.0,1.0,12,14,12.00600300150075,90.04502251125562,0.07653223245474754,0.48874773139745914,ok,1.0,17915.28397606762
0.9,1000000.0,1.0,1.0,13,14,12.00600300150075,90.04502251125562,0.0763870276065398,0.6,ok,1.0,17822.487299473265
0.9,1000000.0,1.0,1.0,14,14,12.00600300150075,90.04502251125562,0.07318718381112985,0.5041095890410959,ok,1.0,17059.129249469468
0.9,1000000.0,1.0,1.0,15,14,12.00600300150075,90.04502251125562,0.06816608996539793,0.505078125,ok,1.0,15753.08042167343
0.9,1000000.0,1.0,1.0,16,14,12.00600300150075,90.04502251125562,0.07338041142155358,0.5054003724394786,ok,1.0,17151.811857966222
0.9,1000000.0,1.0,1.0,17,14,12.00600300150075,90.04502251125562,0.06460587326120557,0.5129077446467881,ok,1.0,14768.114053417763
0.9,1000000.0,1.0,1.0,18,14,12.00600300150075,90.04502251125562,0.07338245684869284,0.48642699926632427,ok,1.0,17181.14502481503
0.9,1000000.0,1.0,1.0,19,14,12.00600300150075,90.04502251125562,0.07134426229508196,0.49908991627229704,ok,1.0,16602.631547939825
1.0,200000.0,1.0,1.0,0,14,24.0120060030015,102.05102551275637,0.3116429147620328,0.5116044399596368,ok,1.0,165429.5020976148
1.0,200000.0,1.0,1.0,1,14,24.0120060030015,102.05102551275637,0.3086053412462908,0.49214285714285716,ok,1.0,163087.2173298763
1.0,200000.0,1.0,1.0,2,14,24.0120060030015,102.05102551275637,0.2997364953886693,0.5243958048335613,ok,1.0,149712.9632593368
1.0,200000.0,1.0,1.0,3,14,24.0120060030015,102.05102551275637,0.3046492659053834,0.4899803536345776,ok,1.0,155599.55334013427
1.0,200000.0,1.0,1.0,4,14,24.0120060030015,102.05102551275637,0.3154795288839035,0.5070020394289599,ok,1.0,170789.399399136
1.0,200000.0,1.0,1.0,5,14,24.0120060030015,102.05102551275637,0.31519648255015115,0.500823723228995,ok,1.0,170617.75661699232
1.0,200000.0,1.0,1.0,6,14,24.0120060030015,102.05102551275637,0.30910871694417236,0.5007493755203997,ok,1.0,161918.57995101035
1.0,200000.0,1.0,1.0,7,14,24.0120060030015,102.05102551275637,0.2965069049553209,0.5108679130566955,ok,1.0,145239.77070506438
1.0,200000.0,1.0,1.0,8,14,24.0120060030015,102.05102551275637,0.31269481439501273,0.49534114818154495,ok,1.0,168723.4141724358
1.0,200000.0,1.0,1.0,9,14,24.0120060030015,102.05102551275637,0.3155377256596204,0.4934626739772248,ok,1.0,170397.36171959623
1.0,200000.0,1.0,1.0,10,14,24.0120060030015,102.05102551275637,0.3030196009182412,0.5034215328467153,ok,0.9999999999999227,153783.68147223894
1.0,200000.0,1.0,1.0,11,14,24.0120060030015,102.05102551275637,0.3108039777515591,0.506560773480663,ok,1.0,160968.71015717555
1.0,200000.0,1.0,1.0,12,14,24.0120060030015,102.05102551275637,0.3108728943338438,0.5029028512450007,ok,0.4360719996609983,171804.46224730593
1.0,200000.0,1.0,1.0,13,14,24.0120060030015,102.05102551275637,0.31809105431309903,0.49515301273522144,ok,0.9999999999999993,165254.32560368083
1.0,200000.0,1.0,1.0,14,14,24.0120060030015,102.05102551275637,0.3049674830496748,0.4990328820116054,ok,1.0,154459.35679538816
1.0,200000.0,1.0,1.0,15,14,24.0120060030015,102.05102551275637,0.32370283018867924,0.5009164222873901,ok,1.0,178370.40780852214
1.0,200000.0,1.0,1.0,16,14,24.0120060030015,102.05102551275637,0.30474576271186443,0.4959113690319177,ok,1.0,155976.70471909162
1.0,200000.0,1.0,1.0,17,14,24.0120060030015,102.05102551275637,0.30725987793125603,0.505098234270082,ok,1.0,156189.04640114954
1.0,200000.0,1.0,1.0,18,14,24.0120060030015,102.05102551275637,0.3022609340252039,0.5106241699867198,ok,1.0,154970.943868508
1.0,200000.0,1.0,1.0,19,14,24.0120060030015,102.05102551275637,0.31103734439834024,0.5011065444198546,ok,1.0,164954.986879139
1.0,1000000.0,1.0,1.0,0,14,12.00600300150075,90.04502251125562,0.15132924335378323,0.49589201877934275,ok,1.0,43280.73111711672
1.0,1000000.0,1.0,1.0,1,14,12.00600300150075,90.04502251125562,0.17144149577804585,0.4978422233730364,ok,1.0,52199.671712286035
1.0,1000000.0,1.0,1.0,2,14,12.00600300150075,90.04502251125562,0.16385814889336017,0.4918032786885246,ok,1.0,48770.26729514678
1.0,1000000.0,1.0,1.0,3,14,12.00600300150075,90.04502251125562,0.1599537483137406,0.5095371876386219,ok,1.0,46924.606279335676
1.0,1000000.0,1.0,1.0,4,14,12.00600300150075,90.04502251125562,0.16524767801857584,0.524584487534626,ok,1.0,49438.09774765547
1.0,1000000.0,1.0,1.0,5,14,12.00600300150075,90.04502251125562,0.16395455941050047,0.48976293103448276,ok,1.0,48725.71360688658
1.0,1000000.0,1.0,1.0,6,14,12.00600300150075,90.04502251125562,0.16350862252501597,0.49937603993344426,ok,1.0,48543.494626154985
1.0,1000000.0,1.0,1.0,7,14,12.00600300150075,90.04502251125562,0.1559917355371901,0.4969995713673382,ok,1.0,45399.14603652322
1.0,1000000.0,1.0,1.0,8,14,12.00600300150075,90.04502251125562,0.16060877350044764,0.5090183559457302,ok,1.0,47296.35499210081
1.0,1000000.0,1.0,1.0,9,14,12.00600300150075,90.04502251125562,0.16395326565791993,0.5076673547626069,ok,1.0,49070.65027146613
1.0,1000000.0,1.0,1.0,10,14,12.00600300150075,90.04502251125562,0.16382470119521914,0.4926182237600923,ok,1.0,48759.26415702409
1.0,1000000.0,1.0,1.0,11,14,12.00600300150075,90.04502251125562,0.1567827130852341,0.5066469719350074,ok,1.0,45871.41316031226
1.0,1000000.0,1.0,1.0,12,14,12.00600300150075,90.04502251125562,0.16046399226679556,0.507223113964687,ok,1.0,47183.96254182505
1.0,1000000.0,1.0,1.0,13,14,12.00600300150075,90.04502251125562,0.16227347611202636,0.5040329808209356,ok,1.0,47776.62229571357
1.0,1000000.0,1.0,1.0,14,14,12.00600300150075,90.04502251125562,0.16778523489932887,0.5128705148205929,ok,1.0,50412.91497732031
1.0,1000000.0,1.0,1.0,15,14,12.00600300150075,90.04502251125562,0.17264697764283743,0.5121462001337196,ok,1.0,52730.97657412324
1.0,1000000.0,1.0,1.0,16,14,12.00600300150075,90.04502251125562,0.17033089051743283,0.496793501496366,ok,1.0,51727.68573652326
1.0,1000000.0,1.0,1.0,17,14,12.00600300150075,90.04502251125562,0.15941505686947102,0.504700557103064,ok,1.0,46669.58871269962
1.0,1000000.0,1.0,1.0,18,14,12.00600300150075,90.04502251125562,0.15677782589865744,0.49326773692387366,ok,1.0,45767.8997228839
1.0,1000000.0,1.0,1.0,19,14,12.00600300150075,90.04502251125562,0.1643612693246542,0.510832769126608,ok,1.0,48937.38177990782
